og	file	ntax_header	nsites_header	n_labels	n_labels_in_metadata	n_labels_not_in_metadata	n_labels_not_in_metadata_unexpected	n_metadata_missing_from_og	status	error
OG650	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG650.fa	352	6228	352	350	2	0	2	OK	
OG6500	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6500.fa	350	1080	350	348	2	0	4	OK	
OG6501	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6501.fa	350	1140	350	348	2	0	4	OK	
OG6502	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6502.fa	351	1005	351	349	2	0	3	OK	
OG6503	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6503.fa	350	1098	350	348	2	0	4	OK	
OG6504	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6504.fa	350	1236	350	348	2	0	4	OK	
OG6505	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6505.fa	350	1092	350	348	2	0	4	OK	
OG6506	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6506.fa	351	1101	351	349	2	0	3	OK	
OG6507	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6507.fa	350	1035	350	348	2	0	4	OK	
OG6508	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6508.fa	352	1065	352	350	2	0	2	OK	
OG6509	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6509.fa	351	1077	351	349	2	0	3	OK	
OG651	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG651.fa	353	5100	353	351	2	0	1	OK	
OG6510	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6510.fa	350	1071	350	348	2	0	4	OK	
OG6511	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6511.fa	351	1089	351	349	2	0	3	OK	
OG6512	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6512.fa	349	999	349	347	2	0	5	OK	
OG6513	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6513.fa	351	1185	351	349	2	0	3	OK	
OG6514	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6514.fa	350	1068	350	348	2	0	4	OK	
OG6515	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6515.fa	351	1092	351	349	2	0	3	OK	
OG6516	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6516.fa	350	1044	350	348	2	0	4	OK	
OG6517	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6517.fa	350	1143	350	348	2	0	4	OK	
OG6518	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6518.fa	352	1170	352	350	2	0	2	OK	
OG6519	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6519.fa	353	1134	353	351	2	0	1	OK	
OG652	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG652.fa	352	5145	352	350	2	0	2	OK	
OG6520	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6520.fa	351	1035	351	349	2	0	3	OK	
OG6521	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6521.fa	350	1233	350	348	2	0	4	OK	
OG6522	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6522.fa	351	1059	351	349	2	0	3	OK	
OG6523	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6523.fa	351	1044	351	349	2	0	3	OK	
OG6524	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6524.fa	350	1068	350	348	2	0	4	OK	
OG6525	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6525.fa	351	1020	351	349	2	0	3	OK	
OG6526	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6526.fa	352	1065	352	350	2	0	2	OK	
OG6527	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6527.fa	352	1032	352	350	2	0	2	OK	
OG6528	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6528.fa	351	1026	351	349	2	0	3	OK	
OG6529	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6529.fa	351	1125	351	349	2	0	3	OK	
OG653	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG653.fa	350	4587	350	348	2	0	4	OK	
OG6530	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6530.fa	351	1059	351	349	2	0	3	OK	
OG6531	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6531.fa	352	1098	352	350	2	0	2	OK	
OG6532	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6532.fa	350	1158	350	348	2	0	4	OK	
OG6533	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6533.fa	354	1590	354	352	2	0	0	OK	
OG6534	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6534.fa	350	1026	350	348	2	0	4	OK	
OG6535	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6535.fa	351	1020	351	349	2	0	3	OK	
OG6536	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6536.fa	351	1029	351	349	2	0	3	OK	
OG6537	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6537.fa	351	1044	351	349	2	0	3	OK	
OG6538	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6538.fa	352	1800	352	350	2	0	2	OK	
OG6539	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6539.fa	350	1248	350	348	2	0	4	OK	
OG654	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG654.fa	352	4845	352	350	2	0	2	OK	
OG6540	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6540.fa	349	1152	349	347	2	0	5	OK	
OG6541	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6541.fa	352	1059	352	350	2	0	2	OK	
OG6542	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6542.fa	352	1866	352	350	2	0	2	OK	
OG6543	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6543.fa	353	1026	353	351	2	0	1	OK	
OG6544	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6544.fa	352	1068	352	350	2	0	2	OK	
OG6545	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6545.fa	351	1143	351	349	2	0	3	OK	
OG6546	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6546.fa	350	1203	350	348	2	0	4	OK	
OG6547	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6547.fa	350	1287	350	348	2	0	4	OK	
OG6548	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6548.fa	353	1020	353	351	2	0	1	OK	
OG6549	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6549.fa	352	1107	352	350	2	0	2	OK	
OG655	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG655.fa	352	4245	352	350	2	0	2	OK	
OG6550	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6550.fa	352	1098	352	350	2	0	2	OK	
OG6551	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6551.fa	353	1182	353	351	2	0	1	OK	
OG6552	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6552.fa	351	1011	351	349	2	0	3	OK	
OG6553	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6553.fa	350	1026	350	348	2	0	4	OK	
OG6554	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6554.fa	350	1083	350	348	2	0	4	OK	
OG6555	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6555.fa	349	1032	349	347	2	0	5	OK	
OG6556	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6556.fa	351	1047	351	349	2	0	3	OK	
OG6557	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6557.fa	351	1191	351	349	2	0	3	OK	
OG6558	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6558.fa	353	1560	353	351	2	0	1	OK	
OG6559	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6559.fa	352	1077	352	350	2	0	2	OK	
OG656	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG656.fa	351	4356	351	349	2	0	3	OK	
OG6560	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6560.fa	351	1053	351	349	2	0	3	OK	
OG6561	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6561.fa	350	1050	350	348	2	0	4	OK	
OG6562	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6562.fa	350	1038	350	348	2	0	4	OK	
OG6563	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6563.fa	350	1065	350	348	2	0	4	OK	
OG6564	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6564.fa	351	1242	351	349	2	0	3	OK	
OG6565	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6565.fa	352	1269	352	350	2	0	2	OK	
OG6566	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6566.fa	352	1068	352	350	2	0	2	OK	
OG6567	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6567.fa	351	1071	351	349	2	0	3	OK	
OG6568	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6568.fa	350	1029	350	348	2	0	4	OK	
OG6569	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6569.fa	352	1050	352	350	2	0	2	OK	
OG657	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG657.fa	354	4272	354	352	2	0	0	OK	
OG6570	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6570.fa	351	1269	351	349	2	0	3	OK	
OG6571	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6571.fa	351	1191	351	349	2	0	3	OK	
OG6572	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6572.fa	351	1128	351	349	2	0	3	OK	
OG6573	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6573.fa	351	1179	351	349	2	0	3	OK	
OG6574	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6574.fa	351	1185	351	349	2	0	3	OK	
OG6575	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6575.fa	349	1170	349	347	2	0	5	OK	
OG6576	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6576.fa	349	1245	349	347	2	0	5	OK	
OG6577	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6577.fa	352	1242	352	350	2	0	2	OK	
OG6578	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6578.fa	353	1047	353	351	2	0	1	OK	
OG6579	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6579.fa	351	1101	351	349	2	0	3	OK	
OG658	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG658.fa	352	4764	352	350	2	0	2	OK	
OG6580	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6580.fa	351	1203	351	349	2	0	3	OK	
OG6581	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6581.fa	351	1128	351	349	2	0	3	OK	
OG6582	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6582.fa	351	1254	351	349	2	0	3	OK	
OG6583	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6583.fa	351	1038	351	349	2	0	3	OK	
OG6584	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6584.fa	351	1032	351	349	2	0	3	OK	
OG6585	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6585.fa	350	1032	350	348	2	0	4	OK	
OG6586	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6586.fa	349	996	349	347	2	0	5	OK	
OG6587	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6587.fa	349	1125	349	347	2	0	5	OK	
OG6588	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6588.fa	350	1125	350	348	2	0	4	OK	
OG6589	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6589.fa	351	1002	351	349	2	0	3	OK	
OG659	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG659.fa	350	5490	350	348	2	0	4	OK	
OG6590	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6590.fa	350	1086	350	348	2	0	4	OK	
OG6591	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6591.fa	351	1224	351	349	2	0	3	OK	
OG6592	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6592.fa	352	1152	352	350	2	0	2	OK	
OG6593	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6593.fa	352	1059	352	350	2	0	2	OK	
OG6594	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6594.fa	352	1215	352	350	2	0	2	OK	
OG6595	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6595.fa	350	1251	350	348	2	0	4	OK	
OG6596	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6596.fa	351	1404	351	349	2	0	3	OK	
OG6597	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6597.fa	350	1014	350	348	2	0	4	OK	
OG6598	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6598.fa	354	1275	354	352	2	0	0	OK	
OG6599	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6599.fa	353	1134	353	351	2	0	1	OK	
OG66	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG66.fa	352	10566	352	350	2	0	2	OK	
OG660	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG660.fa	353	5175	353	351	2	0	1	OK	
OG6600	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6600.fa	351	1227	351	349	2	0	3	OK	
OG6601	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6601.fa	350	1206	350	348	2	0	4	OK	
OG6602	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6602.fa	351	1014	351	349	2	0	3	OK	
OG6603	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6603.fa	351	1125	351	349	2	0	3	OK	
OG6604	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6604.fa	353	1269	353	351	2	0	1	OK	
OG6605	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6605.fa	351	1056	351	349	2	0	3	OK	
OG6606	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6606.fa	352	1092	352	350	2	0	2	OK	
OG6607	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6607.fa	351	1152	351	349	2	0	3	OK	
OG6608	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6608.fa	353	1065	353	351	2	0	1	OK	
OG6609	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6609.fa	354	1134	354	352	2	0	0	OK	
OG661	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG661.fa	349	4470	349	347	2	0	5	OK	
OG6610	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6610.fa	352	1167	352	350	2	0	2	OK	
OG6611	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6611.fa	351	1146	351	349	2	0	3	OK	
OG6612	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6612.fa	352	1005	352	350	2	0	2	OK	
OG6613	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6613.fa	352	1122	352	350	2	0	2	OK	
OG6614	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6614.fa	349	1098	349	347	2	0	5	OK	
OG6615	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6615.fa	352	1209	352	350	2	0	2	OK	
OG6616	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6616.fa	351	1092	351	349	2	0	3	OK	
OG6617	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6617.fa	350	1308	350	348	2	0	4	OK	
OG6618	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6618.fa	351	996	351	349	2	0	3	OK	
OG6619	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/data/000_input_data/phy/OG6619.fa	350	1077	350	348	2	0	4	OK	
